,title,artists,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4497,Guilty (feat. Barry Gibb),Barbra Streisand,spotify:track:60mGckXEG1EzR4VmjYLfEW,0.626,0.425,0,-15.656,1,0.0356,0.231,0.0,0.114,0.952,150.875,264333,4
4498,Driver's Seat,Sniff 'n' The Tears,spotify:track:0NI9wGowTO80hVs3l6wa0i,0.754,0.804,11,-7.189,0,0.0368,0.0186,0.0613,0.207,0.972,132.964,240747,4
4499,The Spirit Of Radio,Rush,spotify:track:4e9hUiLsN4mx61ARosFi7p,0.365,0.924,4,-7.066,1,0.0488,0.0144,0.000254,0.423,0.632,135.811,296467,4
4500,"New York, New York",Frank Sinatra,spotify:track:4NdzFKsviXMxchKjzPhnKW,0.442,0.398,2,-8.467,1,0.0358,0.551,0.0,0.342,0.469,109.363,210360,4
4501,Biko,Peter Gabriel,spotify:track:7vnwl4lvherxvpsgqmNrp8,0.538,0.354,7,-10.968,1,0.0447,0.258,0.000222,0.298,0.166,179.056,452867,4
4502,Love On The Rocks,Neil Diamond,spotify:track:5nbo7FhmOoAQiKnpAcdhqL,0.302,0.213,9,-16.435,0,0.038,0.814,6.68e-06,0.0884,0.191,130.214,217800,4
4503,Food For Thought,UB40,spotify:track:5YkkeIiErNf2ckvMxmT5RT,0.868,0.532,7,-13.47,1,0.0848,0.00553,0.784,0.195,0.964,131.499,250107,4
4504,Hungry Heart,Bruce Springsteen,spotify:track:1KsI8NEeAna8ZIdojI3FiT,0.641,0.894,8,-7.41,1,0.0273,0.0857,0.009,0.157,0.972,109.823,199453,4
4505,'n Vriend,Andre Hazes,spotify:track:08uynYGHmW0iPtuiQkrQM5,0.39,0.511,1,-8.134,1,0.0262,0.0855,0.0,0.0607,0.406,102.216,297333,3
4506,"Relight My Fire - 12"" Disco Remix",Dan Hartman,spotify:track:4cTSigQmLfTKYmJUd6rlrv,0.767,0.783,0,-10.406,1,0.0368,0.0477,5.97e-06,0.0709,0.891,120.611,406213,4
4507,Het Is Koud Zonder Jou,Andre Hazes,spotify:track:3K9DdzUlsLa1SynqM5XhLj,0.253,0.632,4,-7.881,1,0.0423,0.201,0.0,0.117,0.543,197.427,246707,3
4508,Master Blaster (Jammin'),Stevie Wonder,spotify:track:5EAgXGJ8Kw5QAfhQkZXYqT,0.877,0.422,10,-14.933,0,0.0546,0.04,0.000406,0.182,0.97,131.103,307933,4
4509,Save Me - Remastered 2011,Queen,spotify:track:1pBFEy8cz0Fq4Pru0c4awd,0.507,0.452,7,-6.8,1,0.0269,0.359,0.0,0.109,0.322,81.632,229920,3
4510,Late in the Evening,Paul Simon,spotify:track:2h23bjG8B3bcD47HBu6bHG,0.72,0.88,5,-8.988,1,0.0406,0.199,0.0246,0.0865,0.961,118.623,242707,4
4511,Nightporter - Remastered 2003,Japan,spotify:track:5Wj1LsuKos3wyQNnWZqJTz,0.521,0.143,9,-15.386,0,0.031,0.907,0.299,0.124,0.0864,109.562,419173,3
4512,Love You Like I Love Myself,Herman Brood & His Wild Romance,spotify:track:7ofXA4QyxR6aPguDahX2ee,0.518,0.839,7,-6.753,1,0.0618,0.00813,0.0,0.202,0.862,147.588,212827,4
4513,Enola Gay - Remastered 2003,Orchestral Manoeuvres In The Dark,spotify:track:3NYCaxkggl0Hh8vQptSUvV,0.559,0.764,2,-7.058,0,0.0348,0.00441,0.0299,0.0807,0.932,143.319,213693,4
4514,Babooshka - 2018 Remaster,Kate Bush,spotify:track:6VpNGCU2ig4NQmsLfALdJU,0.49,0.362,5,-12.047,0,0.0382,0.762,1.14e-05,0.0671,0.292,108.866,199227,4
4515,One Day I'll Fly Away,Randy Crawford,spotify:track:0J8A1ZVyJcRZxFNvtp6jRh,0.489,0.358,2,-10.413,1,0.0302,0.761,0.018,0.106,0.422,77.784,298027,4
4516,Zondag,Rob De Nijs,spotify:track:43naH2jjUyYrNOrpdjmsPR,0.606,0.651,6,-13.326,1,0.0278,0.208,3.41e-06,0.309,0.955,126.441,182400,4
4517,Atmosphere,Joy Division,spotify:track:0NBgmP6Yg5xZYsnIZ0pGdo,0.565,0.467,6,-10.078,1,0.0303,0.165,0.284,0.0808,0.426,120.17,250413,4
4518,Sausolito Summernight - Digitally Remastered 2017,Diesel,spotify:track:3dH6lT5EAlUdF0QLm6uCNh,0.615,0.928,5,-6.07,0,0.106,0.0648,0.0061,0.267,0.552,125.361,305533,4
4519,Je Veux De L'Amour - 1990 Remastered Version,Raymond Van Het Groenewoud,spotify:track:1jRIZvUWAojRlMVyxo57VW,0.53,0.389,0,-9.4,1,0.0718,0.684,0.0,0.289,0.272,120.831,275773,3
4520,Ik Weet Niet Hoe,Benny Neyman,spotify:track:17tJLDBm76LdZoHG2t587G,0.612,0.873,7,-5.324,1,0.0544,0.768,0.0,0.113,0.96,173.152,206093,3
4521,Een Tip Van De Sluier,Boudewijn de Groot,spotify:track:3eLRgV3DCAnvkNwmurXSZS,0.582,0.323,2,-14.133,1,0.0368,0.497,0.0,0.093,0.269,122.572,295960,4
4522,You And Me,Spargo,spotify:track:7vdCyoiMaAaC3cVXqrtXNj,0.797,0.679,6,-9.645,0,0.0758,0.383,2.31e-05,0.0677,0.96,119.832,254160,4
4523,I'm Coming Out,Diana Ross,spotify:track:3SnGymj6ijE2iuUfWxLo1q,0.72,0.828,5,-9.211,1,0.0462,0.185,0.429,0.0839,0.768,110.071,323347,4
4524,Refugee,Tom Petty and the Heartbreakers,spotify:track:4mcZYzoGwPRDdhWVlygiHf,0.579,0.705,6,-4.911,0,0.0339,0.0273,0.0,0.0704,0.761,116.173,201693,4
4525,The Magnificent Seven - Remastered,The Clash,spotify:track:3Ro71R8Vpy166E2PuQDSc8,0.799,0.789,0,-8.208,1,0.0395,0.0595,0.0,0.0338,0.831,116.083,333520,4
4526,A Town Called Malice,The Jam,spotify:track:1KP1j8sCQADCc8eXrtAUP6,0.538,0.957,6,-5.589,0,0.071,0.000746,0.042,0.0604,0.744,101.887,176147,4
4527,Rock 'n' Roll High School - 2002 Remaster,Ramones,spotify:track:4FzPIalyruWIiefI91qe4B,0.499,0.87,0,-4.431,1,0.126,0.0183,0.0,0.0512,0.893,188.853,137400,4
4528,Against The Wind,Bob Seger,spotify:track:1SWmFiFSIBoDbQJjNKC7SR,0.674,0.771,7,-5.612,1,0.0246,0.28,0.0318,0.133,0.718,109.618,333720,4
4529,99,TOTO,spotify:track:2R3E4xKmy7lyieBKONkIMT,0.482,0.471,10,-13.873,0,0.0334,0.181,0.00167,0.112,0.342,88.557,316053,4
4530,A Message to You Rudy - 2002 Remaster,The Specials,spotify:track:5dRfBz5ZXJc5gZJsNM04nn,0.906,0.45,0,-8.003,1,0.0627,0.149,0.000232,0.168,0.969,103.476,172600,4
4531,All Out of Love,Air Supply,spotify:track:7dQC53NiYOY9gKg3Qsu2Bs,0.513,0.262,0,-16.875,1,0.0276,0.313,5.51e-06,0.456,0.357,108.383,243000,4
4532,An Englishman In New York,Godley & Creme,spotify:track:1l3T49VYjZErNvvh2Nzkmt,0.685,0.274,0,-16.117,1,0.0791,0.0562,1.16e-05,0.093,0.19,129.741,351667,4
4533,Anak,Freddie Aguilar,spotify:track:4clfDrcEBdZQt3aSTfAWIf,0.471,0.302,9,-11.17,0,0.029,0.374,0.00615,0.114,0.153,77.924,236093,4
4534,Babe,Styx,spotify:track:5W7YROOF6bFfBexY81LFjt,0.267,0.204,2,-13.714,1,0.0317,0.527,0.0,0.0924,0.0903,169.486,265973,4
4535,Boat On The River,Styx,spotify:track:4o9DSo7c1ICv4CtFWFSmGx,0.432,0.407,5,-11.521,1,0.033,0.264,0.0,0.112,0.484,175.642,190760,4
4536,Brass in Pocket - 2006 Remaster,Pretenders,spotify:track:2hvOsGJc6qll4WzW8Ljqc3,0.751,0.703,9,-5.687,1,0.0287,0.368,0.00123,0.196,0.907,97.931,185960,4
4537,Celebration,Kool & The Gang,spotify:track:3K7Q9PHUWPTaknlbFPThn2,0.885,0.664,1,-11.795,1,0.0524,0.145,0.0483,0.0767,0.906,121.632,298867,4
4538,Coward Of The County,Kenny Rogers,spotify:track:0JkIre0YxNmKGMU5V7ZiDx,0.652,0.433,7,-12.843,1,0.0588,0.134,7.37e-06,0.146,0.675,91.471,258733,4
4539,Crying,Don McLean,spotify:track:3oL9W9aHlMfCyd1dEBh87L,0.313,0.398,5,-10.889,0,0.0285,0.596,3.48e-05,0.0519,0.236,145.973,222693,4
4540,Vogeltjesdans,De Electronica's,spotify:track:02CjqZszeTgivtiO52ry9g,0.488,0.904,0,-8.493,1,0.0601,0.259,0.961,0.0809,0.971,189.298,153324,4
4541,Do That To Me One More Time,Captain & Tennille,spotify:track:0m4jVVZrsv0bLkAr1uM6UG,0.728,0.524,7,-8.227,1,0.0255,0.563,0.000131,0.0913,0.51,90.262,256667,4
4542,Escape (The Pina Colada Song),Rupert Holmes,spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,276493,4
4543,Even Aan Mijn Moeder Vragen,Bloem,spotify:track:2Qb2xTuF6qLsLirZxlvkBk,0.536,0.731,5,-6.871,1,0.0766,0.127,0.0,0.0714,0.676,118.397,179533,4
4544,Everybody's Got To Learn Sometime,The Korgis,spotify:track:3aXuXjIXG5B2jtlsWKLd1l,0.369,0.238,1,-14.994,0,0.0269,0.554,0.0425,0.125,0.0578,73.899,258667,4
4545,Funkytown,Lipps Inc.,spotify:track:3JU7GqkbT5S51rgCbYJ20t,0.91,0.576,0,-8.385,1,0.0639,0.00063,0.272,0.108,0.212,122.883,239827,4
4546,Give Me the Night,George Benson,spotify:track:5gaUkg5JNk8c4mr2jnpX8H,0.835,0.765,1,-7.831,1,0.0681,0.475,0.0692,0.12,0.855,110.282,301026,4
4547,Hello Good Morning,Nick Mackenzie,spotify:track:4duItW5RpVa3VA2NNVlBiz,0.61,0.777,9,-6.54,1,0.0486,0.0829,0.0,0.0706,0.919,97.208,187000,4
4548,Him,Rupert Holmes,spotify:track:5rMthFHPxRDi4Uxg06iK6H,0.718,0.436,4,-13.524,1,0.032,0.339,0.0,0.0504,0.962,109.437,246293,4
4549,Hollywood Seven,Jon English,spotify:track:74fj2eaGuHrPFDUZjceNrG,0.29,0.443,0,-14.004,1,0.0392,0.0672,4.9e-05,0.12,0.33,174.948,290667,4
4550,I Hear You Now - Remastered,Jon & Vangelis,spotify:track:6IMgb9Y93Rtfgln0DHc3ao,0.706,0.465,4,-14.206,1,0.0379,0.228,0.0978,0.11,0.157,115.286,310040,4
4551,I'm in the Mood for Dancing,The Nolans,spotify:track:4aGVpNl4csfQ2W1i4Ao40q,0.451,0.73,9,-9.828,1,0.0483,0.373,4.4e-06,0.439,0.879,210.654,198600,4
4552,It Will Come In Time,Billy Preston,spotify:track:1zRhXw3y1qo1692z3LH8lI,0.801,0.518,3,-12.911,1,0.0396,0.101,0.0109,0.0643,0.93,95.496,188813,4
4553,Late At Night,Maywood,spotify:track:63Xwpax0X3KmHAGDsY4oV9,0.586,0.837,2,-9.658,1,0.0548,0.0387,2.09e-06,0.216,0.82,116.557,204827,4
4554,Longer,Dan Fogelberg,spotify:track:56ilrbKJF2bph5W6eZaM5E,0.308,0.0427,7,-24.709,1,0.0336,0.865,0.0,0.179,0.383,158.399,195067,4
4555,Matador,Garland Jeffreys,spotify:track:47sazJGX3295PNhbJs41ZY,0.508,0.623,8,-10.255,1,0.0498,0.149,1.12e-06,0.115,0.83,172.163,281827,4
4556,"Mother, How Are You Today?",Maywood,spotify:track:0ys3oLfmGLUsw890TvlaSk,0.227,0.297,9,-12.769,1,0.0343,0.384,0.179,0.126,0.286,131.783,159107,3
4557,My Old Piano,Diana Ross,spotify:track:4d4yVNYVwxrNsy5ukJ4QTJ,0.639,0.826,7,-7.85,0,0.0637,0.0971,0.00487,0.337,0.876,118.932,235200,4
4558,Never Knew Love Like This Before - Single Version,Stephanie Mills,spotify:track:5teFpUx7FjC1ZnjAAamCGN,0.715,0.719,11,-6.503,1,0.0387,0.252,0.0,0.0491,0.651,112.944,211667,4
4559,On my Radio,The Selecter,spotify:track:5X7Sbugnqqm3ffA9y7b7wD,0.783,0.706,7,-7.544,1,0.0434,0.0493,0.0617,0.158,0.96,141.021,185199,4
4560,Pearlydumm,BZN,spotify:track:5DJicDKe9QzTvtt7Yt5wXG,0.386,0.496,7,-10.943,1,0.0273,0.586,1.71e-05,0.315,0.622,159.466,255600,4
4561,Put a Little Love On Me,Delegation,spotify:track:6EOAOGls9pIdUJsrqytcXK,0.827,0.578,6,-12.871,0,0.0483,0.206,0.0314,0.0925,0.968,111.447,269640,4
4562,Que Sera Mi Vida,The Gibson Brothers,spotify:track:0kfzWBs3VOMaI0T5yZ0T8W,0.591,0.954,6,-6.492,1,0.046,0.000306,0.0031,0.0778,0.676,131.172,352533,4
4563,Rosie,Joan Armatrading,spotify:track:4yMdCBVURkXYYNtY53H1FY,0.674,0.569,11,-12.311,1,0.0723,0.329,0.00971,0.18,0.961,162.905,191933,4
4564,Runaway Boys,Stray Cats,spotify:track:2yi3ApqTToRGeWwHBw3Zat,0.374,0.724,1,-12.004,0,0.0366,0.0293,0.000195,0.314,0.649,178.261,180320,4
4565,Sajang É,Massada,spotify:track:6t6MsgqiPEQGC849NpYrZh,0.52,0.376,9,-14.711,1,0.0375,0.415,1.6e-05,0.131,0.577,116.73,262104,4
4566,Santa Maria,Roland Kaiser,spotify:track:7yUv6nCxiV1pEa5MdybU5b,0.669,0.566,10,-12.388,1,0.0288,0.329,0.0,0.192,0.708,111.395,243480,4
4567,Spirits (Having Flown),Bee Gees,spotify:track:74NEN5TosrOFdVmAVvTf4a,0.639,0.586,2,-13.629,1,0.0335,0.0654,0.000453,0.563,0.934,144.615,319840,4
4568,Stop The Cavalry,Jona Lewie,spotify:track:3yOY4BrGV5yiplNAHtrtda,0.694,0.501,9,-4.698,1,0.0336,0.401,0.00359,0.0732,0.729,97.616,181613,4
4569,Sun of Jamaica,Goombay Dance Band,spotify:track:5apwlmvQphkCJbHnMGUP2t,0.627,0.816,11,-10.361,0,0.0324,0.0984,0.000252,0.745,0.862,129.241,264000,4
4570,The End of the World,Skeeter Davis,spotify:track:5DTOOkooKFUvWj1XQTFa09,0.232,0.216,10,-10.674,1,0.0314,0.936,4.93e-06,0.246,0.432,94.268,157573,3
4571,The Other Side of the Sun,Janis Ian,spotify:track:6dYpW5WdyjsuegW0Exyn7Y,0.763,0.441,11,-12.803,1,0.0329,0.796,0.000568,0.0997,0.707,112.577,239389,4
4572,The Tide Is High,Blondie,spotify:track:52Rp3xBJFYYdmpgzDy0Quf,0.779,0.676,11,-7.258,1,0.0259,0.0417,0.0329,0.125,0.962,96.961,232733,4
4573,Upside Down,Diana Ross,spotify:track:3pbtBomO4Zt5gGiqsYeiBH,0.873,0.855,5,-8.559,0,0.0615,0.179,0.0285,0.0377,0.884,107.868,245600,4
4574,What I Like About You,The Romantics,spotify:track:6NdcSEhpGGAYXNnnhGS2s6,0.542,0.915,9,-9.637,1,0.0549,0.319,5.34e-05,0.171,0.92,159.81,175400,4
4575,What's Another Year,Johnny Logan,spotify:track:51hipIpHYmj2Qh2tyQ32h6,0.45,0.28,9,-13.723,0,0.028,0.298,2.2e-05,0.142,0.185,89.807,188667,4
4576,With You I'm Born Again,Billy Preston,spotify:track:7wlPnBfcywEctiVWwCdxvn,0.348,0.313,10,-11.379,1,0.0324,0.866,0.000257,0.13,0.356,82.004,220600,3
4577,Working My Way Back to You,The Spinners,spotify:track:7cLkQkC9Z7hnN767rfRl5G,0.818,0.768,9,-6.975,0,0.0482,0.289,4.73e-06,0.107,0.922,121.562,242667,4
4578,Xanadu,Olivia Newton-John,spotify:track:0cXFXgFns7sIMmTpqyGRmD,0.635,0.584,6,-9.112,1,0.0296,0.118,0.0,0.29,0.711,127.626,208240,4
4579,The River,Bruce Springsteen,spotify:track:7HrzErXq3TsKOY1gmdIShB,0.587,0.536,7,-11.248,1,0.0304,0.179,2.75e-05,0.305,0.59,117.498,301547,4
4580,In The Air Tonight - 2015 Remastered,Phil Collins,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,336453,4
4581,Under Pressure - Remastered 2011,Queen,spotify:track:2fuCquhmrzHpu5xcA1ci9x,0.671,0.712,2,-7.815,1,0.0476,0.429,0.0,0.103,0.462,113.805,248440,4
4582,Don't Stop Believin',Journey,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,250987,4
4583,Zij Gelooft In Mij,Andre Hazes,spotify:track:4GrQPpjaZmBf67b9Uh83T8,0.459,0.442,10,-9.145,1,0.0258,0.273,1.76e-05,0.251,0.155,79.971,229973,4
4584,Lay All Your Love On Me,ABBA,spotify:track:4euAGZTszWPrriggYK0HG9,0.678,0.727,2,-7.844,0,0.0258,0.117,0.00396,0.354,0.71,133.481,274467,4
4585,Vienna - 2009 Remaster,Ultravox,spotify:track:5bzpWslrM0lY2bE5lw4DLe,0.532,0.581,5,-10.115,1,0.0628,0.15,0.227,0.0969,0.498,80.496,279587,4
4586,Sinds 1 Dag Of 2 (32 Jaar),Doe Maar,spotify:track:3xhC6V6XlBhW78ovjwzaoL,0.884,0.599,9,-10.892,1,0.0449,0.283,0.00396,0.137,0.963,113.743,200891,4
4587,Why Tell Me Why,Anita Meyer,spotify:track:06c2L1gFGjdtqIDZ9lleH5,0.649,0.77,1,-5.779,0,0.0591,0.234,0.0,0.587,0.382,112.344,213773,4
4588,9 to 5,Dolly Parton,spotify:track:4w3tQBXhn5345eUXDGBWZG,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.813,105.39,162467,4
4589,Once in a Lifetime - 2005 Remaster,Talking Heads,spotify:track:38Ngied9rBORlAbLYNCl4k,0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459,259907,4
4590,Every Little Thing She Does Is Magic,The Police,spotify:track:44aTAUBF0g6sMkMNE8I5kd,0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909,260573,4
4591,Start Me Up - Remastered 2009,The Rolling Stones,spotify:track:7HKez549fwJQDzx3zLjHKC,0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429,213067,4
4592,Waiting On A Friend - Remastered 2009,The Rolling Stones,spotify:track:4Wd9pEtEnZNDjgiswGOpJb,0.606,0.794,0,-6.042,1,0.0282,0.157,0.0406,0.568,0.911,116.93,274227,4
4593,Tainted Love,Soft Cell,spotify:track:4GDmAT5ZZyHdBo32UYDIvM,0.519,0.51,0,-8.057,0,0.0352,0.476,0.0,0.292,0.652,144.524,153880,4
4594,One Of Us,ABBA,spotify:track:40IHflbrHcOuC8ZcYxUSAC,0.652,0.397,7,-15.245,1,0.0385,0.478,0.000946,0.0679,0.858,82.235,237013,4
4595,Smoorverliefd,Doe Maar,spotify:track:0OFLK8St1n4C9smb4s7CKX,0.692,0.752,9,-9.551,0,0.0974,0.134,0.0,0.122,0.915,166.658,197627,4
4596,Keep on Loving You,REO Speedwagon,spotify:track:4rcHWl68ai6KvpXlc8vbnE,0.306,0.722,0,-5.963,1,0.034,0.0519,0.0,0.117,0.41,174.732,200293,4
4597,Flappie,Youp van 't Hek,spotify:track:3E7lUMdZK5H52CHFemrTt7,0.753,0.241,2,-13.313,1,0.0751,0.793,7.41e-06,0.437,0.669,131.42,206413,4
4598,Perhaps Love,John Denver,spotify:track:1XeCCcv0C9vD6Z8P9E8uhG,0.393,0.248,9,-10.942,1,0.0363,0.794,1.88e-06,0.0953,0.203,80.755,177307,4
4599,Een Beetje Verliefd,Andre Hazes,spotify:track:0XLlGrXn98Td1cPAeKcZns,0.326,0.579,0,-8.399,1,0.0364,0.0396,1.17e-06,0.194,0.263,196.041,254267,3
4600,Cambodia,Kim Wilde,spotify:track:31uCSGOA0A1xrGzhzzQ71k,0.7,0.569,2,-8.441,0,0.0254,0.0139,0.0658,0.113,0.714,110.764,236213,4
4601,I Won't Let You Down,Ph.D.,spotify:track:1NXHwS75sCmkMZAE0zvwl0,0.553,0.406,9,-10.498,1,0.028,0.0524,0.686,0.125,0.231,108.713,242535,4
4602,Je Loog Tegen Mij,Drukwerk,spotify:track:53348QPO1Bhkd8oFABaGYK,0.621,0.35,9,-14.463,1,0.0312,0.455,0.0,0.0862,0.663,78.97,206360,3
4603,The Eyes of Jenny,Sandy Coast,spotify:track:6w8T2AwZ4k47OF1w2Jj2e1,0.679,0.527,9,-11.671,1,0.0351,0.34,0.0,0.0775,0.68,118.626,264160,4
4604,I Can't Go for That (No Can Do),Daryl Hall & John Oates,spotify:track:41dDygR3r7e926oGUXfrLt,0.889,0.441,0,-9.506,0,0.0379,0.0405,0.000788,0.038,0.963,110.565,307307,4
4605,Love Games,Level 42,spotify:track:7662SQbSCTR2CgmJXtDU1K,0.737,0.831,11,-10.528,0,0.0445,0.0622,0.00415,0.0808,0.903,105.027,240733,4
4606,Cha Cha Cha - 1990 Remastered Version,Raymond Van Het Groenewoud,spotify:track:7tJAbfiFszr61bJBzsULLS,0.915,0.66,0,-7.9,0,0.0478,0.0506,1.46e-05,0.075,0.971,128.846,172973,4
4607,Ik Heb Zo Waanzinnig Gedroomd,Kinderen voor Kinderen,spotify:track:4A7tc8ZBC1fsJaNErPnWCo,0.674,0.565,11,-12.137,1,0.0643,0.662,0.0,0.309,0.864,127.272,149133,4
4608,Kids In America,Kim Wilde,spotify:track:1YGZyfvdgZxzipWoWYVKxi,0.557,0.782,4,-3.899,1,0.0475,0.0953,6.75e-06,0.118,0.305,159.621,205533,4
4609,Always Look On The Bright Side Of Life,Monty Python,spotify:track:4DEcdqqKokU7UAE4wCGQEy,0.669,0.535,2,-12.36,1,0.0972,0.432,0.0,0.208,0.739,120.071,215333,4
4610,Jealous Guy,Roxy Music,spotify:track:6EMQo2suHaUYZVsbGVTxSZ,0.51,0.622,4,-7.651,0,0.0268,0.0395,0.00532,0.128,0.387,77.663,297307,4
4611,Good Year For The Roses,Elvis Costello & The Attractions,spotify:track:4RZCoFsZHw9XvDZdv2jtkK,0.507,0.395,9,-10.955,1,0.0371,0.249,0.000619,0.147,0.457,97.272,188920,4
4612,Woman - Remastered 2010,John Lennon,spotify:track:1BrbXIJ7b161oQ0PfC0K32,0.588,0.656,3,-6.373,1,0.0224,0.378,0.00227,0.042,0.746,79.701,212933,4
4613,Morning Dew,Long John Baldry,spotify:track:6zLuHBkp5C4Mxvm9YLM5Zg,0.49,0.592,5,-12.217,1,0.0343,0.242,0.0121,0.199,0.451,150.702,208867,4
4614,Angel Of Mine,Frank Duval,spotify:track:6R4pFpZdnsUCQDPFM33cn5,0.257,0.333,0,-11.76,1,0.03,0.845,0.00212,0.0855,0.0828,162.548,252907,3
4615,Bette Davis Eyes,Kim Carnes,spotify:track:0odIT9B9BvOCnXfS0e4lB5,0.675,0.649,5,-10.271,1,0.0319,0.0204,0.0,0.0959,0.596,116.624,228000,4
4616,Body Talk,Imagination,spotify:track:5GcDAsm0vgFWsrcL4kqK6k,0.753,0.516,5,-15.791,0,0.0531,0.0847,0.000377,0.045,0.792,83.984,368467,4
4617,Can You Feel It,The Jacksons,spotify:track:0RAiBUgOC5pgFUHsldtix3,0.894,0.607,11,-8.274,1,0.0415,0.0833,0.000249,0.31,0.911,125.466,359907,4
4618,Chequered Love,Kim Wilde,spotify:track:32CzlQoaKgZxT3WA4qHSgs,0.557,0.658,7,-4.266,1,0.0527,0.071,0.0253,0.0529,0.807,182.007,200893,4
4619,Controversy,Prince,spotify:track:5shPZ6RnC6sCm0iSZiv7wU,0.852,0.321,1,-17.139,0,0.0527,0.00996,0.239,0.0684,0.629,119.378,435333,4
4620,Don't Stop The Music,Yarbrough & Peoples,spotify:track:3Ik70XpNvyJ3wV3dxPw90w,0.82,0.706,11,-10.099,1,0.0446,0.205,0.0241,0.0732,0.932,98.333,247627,4
4621,Embarrassment,Madness,spotify:track:2HaS8ukAb0Y7kn8cpMCasQ,0.463,0.829,5,-4.892,0,0.0312,0.122,0.0668,0.183,0.863,152.316,191853,4
4622,Endless Love,Lionel Richie,spotify:track:5iwyLsQ5yjnCaRrJGyAPZM,0.483,0.268,10,-11.809,1,0.0257,0.866,0.0163,0.145,0.182,93.47,266800,4
4623,Fade To Grey,Visage,spotify:track:3yobQNuKVJ62WDU7h725Fu,0.604,0.416,2,-17.154,0,0.0372,0.000315,0.0165,0.0897,0.512,112.338,239360,4
4624,For Your Eyes Only,Sheena Easton,spotify:track:4jRJWlkCn3pAwezfqFODU3,0.244,0.44,7,-7.777,1,0.0475,0.871,8.65e-05,0.372,0.113,82.02,184480,4
4625,Fred Astaire (Just A Summer Love Affair),mo,spotify:track:0dGTveYzWtMPFehm1vemiH,0.692,0.431,2,-13.356,1,0.0486,0.0483,0.000107,0.058,0.75,99.997,177213,4
4626,Funkin' for Jamaica,Tom Browne,spotify:track:0xbkxTqSaW5blsYgRXpB5I,0.854,0.776,8,-9.85,1,0.217,0.436,0.175,0.0549,0.656,111.212,280933,4
4627,Going Back To My Roots (Original Radio Version),Odyssey,spotify:track:3gZs2MpDVNJb0CnPwkU3m9,0.693,0.918,11,-6.429,0,0.0632,0.225,0.00106,0.0547,0.765,111.128,259587,4
4628,Happy Birthday,Stevie Wonder,spotify:track:01lewSOj9ZaXplh9TpNKL4,0.779,0.571,1,-15.327,1,0.0427,0.00511,1.16e-05,0.0532,0.96,116.197,357027,4
4629,Heel Even,Gerard Joling,spotify:track:6i8qsbFRsCKSijBv2gjFb3,0.394,0.418,7,-9.772,1,0.0315,0.488,0.0,0.107,0.174,128.348,227000,4
4630,Hello Again,Neil Diamond,spotify:track:4SuEG4u4DkMMn7kLM37LbW,0.325,0.198,0,-16.956,1,0.0276,0.676,4.51e-05,0.131,0.125,60.145,217840,4
4631,How 'Bout Us,Champaign,spotify:track:1jc24HfkDT31GLKlxesuZl,0.53,0.519,1,-11.626,1,0.0469,0.514,2.2e-05,0.0751,0.5,73.286,273227,4
4632,I Go to Sleep,Pretenders,spotify:track:6aEnjXw3hjbOJ1i8Z4YLAU,0.572,0.207,6,-15.874,0,0.0296,0.833,8.68e-06,0.0983,0.226,153.988,177427,3
4633,I Hope I Never,Split Enz,spotify:track:6AQvyR2ASOXyJdjzUfxNc2,0.32,0.236,2,-15.39,1,0.0339,0.875,0.000368,0.124,0.0758,120.635,275293,4
4634,I'm So Glad That I'm a Woman,Love Unlimited,spotify:track:2jQhMqaTes0RCSVECpGCUD,0.721,0.537,10,-11.3,0,0.0499,0.101,4.86e-05,0.106,0.755,118.917,241000,4
4635,I've Seen That Face Before (Libertango),Grace Jones,spotify:track:1zBtZ9AVeU48TWcO0sM6Ei,0.809,0.669,9,-7.748,0,0.0403,0.000603,0.193,0.0634,0.96,132.994,269573,4
4636,If You Could Read My Mind,Viola Wills,spotify:track:6SuipERmfkj0SDFkK6wAeR,0.705,0.601,0,-11.141,1,0.0363,0.0255,0.00108,0.37,0.847,122.697,335720,4
4637,Just For You,Spargo,spotify:track:1nzdcuHtjfkgWRbuIrlmj9,0.805,0.546,6,-11.909,0,0.112,0.563,1.73e-06,0.0605,0.864,113.437,219867,4
4638,Kiss on My List,Daryl Hall & John Oates,spotify:track:7cDzJyC95jtGO9zAeZsWOg,0.815,0.741,0,-9.478,1,0.031,0.434,0.115,0.0689,0.965,121.221,264987,4
