,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1418,0.738,0.611,5,-14.109,0,0.0443,0.225,0.01,0.0536,0.716,117.008,201333,4
1419,0.331,0.541,9,-14.016,0,0.0488,0.101,0.00811,0.0792,0.348,181.52,371733,4
1420,0.357,0.517,3,-10.548,1,0.0422,0.44,0.0283,0.0732,0.516,95.966,299280,4
1421,0.596,0.58,3,-9.72,1,0.0446,0.256,0.0,0.1,0.884,107.182,202573,4
1422,0.594,0.906,1,-5.536,1,0.0594,0.169,0.00122,0.0778,0.892,104.411,200053,4
1423,0.426,0.263,5,-16.098,0,0.0493,0.351,0.00291,0.384,0.25,134.673,440834,4
1424,0.317,0.589,2,-9.102,1,0.0468,0.294,0.0,0.114,0.43,204.384,200227,4
1425,0.724,0.853,9,-4.951,0,0.139,0.0761,0.0,0.193,0.736,126.462,210187,4
1426,0.648,0.646,6,-8.201,1,0.0502,0.627,4.9e-06,0.247,0.812,99.975,208853,4
1427,0.721,0.456,0,-12.524,0,0.0325,0.468,0.00308,0.174,0.964,113.229,249227,4
1428,0.424,0.862,0,-6.768,1,0.118,0.0453,0.000593,0.171,0.594,160.072,242027,4
1429,0.27,0.481,7,-9.982,0,0.0371,0.107,0.459,0.142,0.125,114.915,744569,4
1430,0.424,0.768,0,-9.04,1,0.045,0.000303,0.0181,0.363,0.791,129.694,209893,4
1431,0.794,0.427,11,-15.492,1,0.029,0.334,1.04e-05,0.0703,0.751,105.732,213400,4
1432,0.75,0.79,10,-11.908,1,0.0295,0.391,2.71e-05,0.759,0.962,115.295,151824,4
1433,0.399,0.405,1,-7.106,1,0.0294,0.816,0.0,0.0888,0.227,114.089,225000,3
1434,0.615,0.386,0,-11.662,1,0.0904,0.873,0.778,0.0887,0.365,156.85,183360,4
1435,0.515,0.722,9,-4.998,0,0.0425,0.0592,0.0,0.0986,0.408,145.122,255935,4
1436,0.576,0.318,7,-14.366,1,0.0286,0.661,7.47e-06,0.167,0.41,103.493,161907,4
1437,0.767,0.45,0,-12.352,1,0.0824,0.347,0.0,0.113,0.809,106.847,203333,4
1438,0.402,0.814,2,-5.592,1,0.0529,0.00628,0.0,0.569,0.582,92.39,241427,4
1439,0.654,0.925,7,-4.365,0,0.0268,0.0249,0.0022,0.0572,0.963,113.403,227160,4
1440,0.465,0.731,2,-10.592,1,0.0724,0.448,0.00112,0.297,0.638,129.684,184600,4
1441,0.528,0.914,11,-7.233,1,0.102,0.0991,0.0,0.468,0.745,93.33,230413,4
1442,0.751,0.659,5,-8.328,1,0.0452,0.26,0.0,0.12,0.924,135.375,203787,4
1443,0.67,0.55,4,-9.415,0,0.0596,0.689,0.0,0.0871,0.491,74.483,313653,4
1444,0.564,0.593,9,-9.245,1,0.0328,0.732,0.00366,0.343,0.766,120.753,178747,4
1445,0.687,0.728,4,-9.72,0,0.0646,0.0686,0.0,0.0523,0.754,129.581,188928,4
1446,0.761,0.341,5,-12.928,0,0.183,0.103,0.00216,0.122,0.472,105.001,160373,4
1447,0.553,0.386,5,-8.269,0,0.0277,0.121,0.0,0.0894,0.321,123.547,171040,4
1448,0.436,0.354,2,-16.176,0,0.0374,0.712,0.0165,0.211,0.397,136.625,276693,4
1449,0.524,0.817,3,-7.816,1,0.0533,0.066,0.000413,0.202,0.716,133.462,204693,4
1450,0.39,0.397,0,-9.963,0,0.0513,0.287,0.0,0.207,0.246,144.031,354947,4
1451,0.5,0.185,7,-20.242,1,0.0535,0.728,0.000746,0.273,0.293,121.002,304200,4
1452,0.329,0.179,5,-11.589,1,0.0299,0.933,5.04e-06,0.115,0.255,154.175,217387,4
1453,0.27,0.214,7,-15.779,0,0.029,0.738,0.661,0.117,0.0445,135.869,810293,3
1454,0.509,0.827,0,-7.715,1,0.0782,0.0409,0.0,0.12,0.743,135.601,512733,4
1455,0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,269920,4
1456,0.483,0.615,2,-8.538,1,0.0497,0.452,0.000414,0.0512,0.594,80.576,517125,3
1457,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,199493,4
1458,0.641,0.657,1,-9.354,1,0.0604,0.276,0.0261,0.713,0.602,78.132,428360,4
1459,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,213267,4
1460,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,291686,4
1461,0.387,0.534,11,-11.809,0,0.0331,0.586,0.00084,0.607,0.372,92.475,198853,4
1462,0.596,0.467,2,-12.81,1,0.0514,0.000905,0.00399,0.314,0.25,126.341,342760,4
1463,0.369,0.758,5,-5.871,1,0.0364,0.623,1.78e-05,0.531,0.663,140.71,288720,4
1464,0.376,0.119,1,-17.643,1,0.0431,0.918,0.0321,0.156,0.0752,122.679,162973,4
1465,0.404,0.523,4,-15.7,1,0.0575,0.685,0.000498,0.282,0.164,133.738,366640,4
1466,0.669,0.673,7,-9.754,1,0.0248,0.203,0.0271,0.164,0.867,132.68,381999,4
1467,0.43,0.374,11,-9.949,1,0.0292,0.372,0.379,0.316,0.191,128.56,277960,4
1468,0.358,0.41,3,-8.318,0,0.0343,0.657,4.96e-06,0.0742,0.498,83.98,254427,4
1469,0.47,0.899,4,-7.127,1,0.0333,0.113,6.89e-05,0.287,0.213,89.506,324960,4
1470,0.299,0.584,5,-5.984,1,0.0334,0.374,0.126,0.073,0.183,133.712,575653,4
1471,0.524,0.571,8,-9.686,1,0.0273,0.0271,0.0,0.111,0.373,101.626,210800,4
1472,0.333,0.497,2,-15.606,1,0.0366,0.105,0.872,0.129,0.113,81.681,1367093,4
1473,0.219,0.43,9,-9.202,1,0.0309,0.82,4.39e-05,0.124,0.495,180.05,216173,3
1474,0.376,0.494,7,-9.007,0,0.0292,0.219,0.0,0.397,0.203,127.659,280772,4
1475,0.393,0.719,5,-4.773,1,0.0279,0.0629,0.00432,0.219,0.497,124.353,201360,4
1476,0.606,0.284,0,-16.997,1,0.0446,0.884,0.000354,0.116,0.36,125.133,283886,4
1477,0.571,0.818,0,-8.277,1,0.0337,0.00706,0.000177,0.0877,0.773,141.463,239213,4
1478,0.254,0.252,3,-16.632,1,0.0321,0.912,0.3,0.21,0.322,80.599,264107,4
1479,0.762,0.537,9,-9.58,1,0.0478,0.785,0.000669,0.0551,0.958,105.603,193093,4
1480,0.599,0.812,7,-4.971,1,0.0494,0.634,3.47e-05,0.849,0.766,111.691,197267,4
1481,0.573,0.641,5,-9.196,1,0.0443,0.235,0.00414,0.859,0.613,88.862,271373,4
1482,0.786,0.555,10,-10.276,1,0.0471,0.454,0.0173,0.0826,0.673,95.1,261373,4
1483,0.569,0.273,5,-12.512,1,0.03,0.587,0.00052,0.128,0.241,86.634,412973,4
1484,0.435,0.423,11,-8.795,1,0.024,0.0916,0.000659,0.132,0.451,91.137,287091,3
1485,0.413,0.822,4,-3.328,1,0.077,0.309,0.0,0.0834,0.367,127.852,212040,4
1486,0.719,0.632,5,-11.537,1,0.0289,0.169,1.6e-05,0.284,0.962,131.908,207800,4
1487,0.799,0.628,7,-11.486,1,0.0393,0.373,0.125,0.0796,0.879,131.86,264333,4
1488,0.267,0.252,7,-11.687,1,0.0351,0.8,4.43e-05,0.089,0.13,37.114,206533,4
1489,0.226,0.382,0,-14.449,1,0.0281,0.748,0.0084,0.131,0.33,169.146,261467,4
1490,0.464,0.29,8,-10.384,1,0.0279,0.819,0.000136,0.175,0.256,104.659,196707,4
1491,0.483,0.285,9,-11.996,1,0.0458,0.958,0.0003,0.216,0.461,93.47,271249,3
1492,0.447,0.611,0,-11.431,0,0.0662,0.272,0.675,0.645,0.709,90.268,288013,4
1493,0.614,0.646,10,-8.957,1,0.0336,0.555,0.965,0.0303,0.864,126.089,172710,4
1494,0.607,0.615,5,-10.599,1,0.0306,0.256,0.0,0.281,0.9,141.565,169319,4
1495,0.354,0.272,0,-10.485,1,0.029,0.888,0.00314,0.371,0.26,111.744,194200,4
1496,0.606,0.314,5,-12.681,1,0.0442,0.421,0.0,0.327,0.543,102.412,225000,4
1497,0.614,0.763,4,-8.949,0,0.133,0.171,0.0,0.119,0.885,84.236,313707,4
1498,0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,313840,4
1499,0.553,0.652,4,-11.625,1,0.0403,0.81,1.71e-05,0.115,0.66,86.988,194493,4
1500,0.631,0.563,2,-12.135,0,0.0552,0.398,0.0,0.0733,0.947,117.963,237120,4
1501,0.642,0.526,0,-10.918,1,0.0643,0.0661,0.0,0.0601,0.632,79.481,187417,4
1502,0.306,0.681,2,-6.623,1,0.0387,0.000384,0.00583,0.105,0.336,173.257,225240,4
1503,0.467,0.416,2,-14.049,1,0.0326,0.788,3.38e-06,0.0645,0.46,99.456,184387,4
1504,0.799,0.345,10,-11.52,1,0.0276,0.748,2.39e-05,0.169,0.776,90.417,156874,4
1505,0.465,0.519,5,-11.819,1,0.0239,0.394,0.00156,0.204,0.881,86.6,215360,4
1506,0.524,0.809,7,-7.556,0,0.0585,0.431,5.17e-05,0.581,0.552,112.821,194667,4
1507,0.599,0.86,11,-7.189,0,0.0407,0.0486,1.71e-06,0.133,0.828,106.911,206667,4
1508,0.708,0.561,9,-15.148,0,0.0367,0.512,1.66e-06,0.141,0.929,139.199,149573,4
1509,0.78,0.542,0,-10.99,0,0.0464,0.0107,0.306,0.0869,0.808,111.271,198293,4
1510,0.751,0.472,2,-13.343,1,0.04,0.308,0.00048,0.421,0.78,97.654,204173,4
1511,0.472,0.71,0,-8.852,1,0.0599,0.278,1.36e-06,0.103,0.527,120.052,363973,4
1512,0.694,0.631,9,-7.575,0,0.0284,0.436,5.74e-05,0.487,0.885,119.626,251680,4
1513,0.664,0.853,10,-8.164,1,0.0348,0.0721,0.00562,0.375,0.873,113.016,320400,4
1514,0.624,0.873,9,-6.451,0,0.0313,0.307,0.00104,0.219,0.802,104.29,184667,4
1515,0.761,0.464,5,-14.324,1,0.0307,0.525,3.28e-06,0.203,0.886,119.487,181373,4
1516,0.569,0.955,4,-8.787,1,0.079,0.0811,0.151,0.163,0.577,103.136,187027,4
1517,0.865,0.446,5,-14.531,1,0.113,0.443,0.0,0.061,0.968,74.659,227333,4
1518,0.407,0.534,8,-11.825,0,0.0871,0.0177,0.0,0.115,0.865,185.362,196267,4
1519,0.404,0.515,5,-6.7,1,0.0342,0.295,3.82e-06,0.0921,0.232,122.079,355373,4
1520,0.559,0.789,9,-9.321,1,0.0428,0.0118,0.386,0.0894,0.338,87.356,197800,4
1521,0.461,0.806,0,-4.257,1,0.0355,0.677,0.0163,0.348,0.748,110.701,195280,4
1522,0.635,0.874,2,-5.047,0,0.0402,0.317,0.0582,0.243,0.939,138.456,154427,4
1523,0.664,0.329,7,-15.817,1,0.0252,0.563,6.43e-05,0.117,0.685,97.632,259490,4
1524,0.811,0.545,7,-12.969,0,0.0579,0.155,0.0853,0.156,0.734,105.911,222267,4
1525,0.476,0.602,7,-8.929,0,0.0371,0.167,0.000706,0.168,0.62,121.608,269320,4
1526,0.392,0.213,9,-12.494,1,0.0415,0.903,1.01e-06,0.12,0.312,100.518,203507,3
1527,0.393,0.588,9,-6.68,0,0.0613,0.345,0.0,0.134,0.728,203.145,186333,4
1528,0.605,0.731,10,-9.327,1,0.0358,0.24,0.000459,0.257,0.638,123.332,273800,4
1529,0.547,0.793,9,-7.78,1,0.0307,0.291,0.0,0.329,0.708,119.298,202280,4
1530,0.665,0.535,2,-7.766,1,0.0308,0.468,0.00156,0.0819,0.429,122.126,231947,4
1531,0.611,0.882,7,-3.18,0,0.028,0.000588,0.926,0.397,0.895,125.681,179467,4
1532,0.574,0.533,9,-9.385,1,0.0407,0.21,0.0,0.0573,0.492,126.825,230933,4
1533,0.77,0.858,10,-7.086,0,0.0492,0.0106,0.685,0.0298,0.76,109.883,234587,4
1534,0.694,0.96,8,-2.63,1,0.0901,0.469,0.0102,0.115,0.97,112.434,190827,4
1535,0.645,0.597,6,-12.989,1,0.0305,0.00384,1.79e-06,0.0819,0.88,121.838,257667,4
1536,0.687,0.437,0,-13.461,1,0.0287,0.189,8.18e-05,0.0762,0.74,114.973,197827,4
1537,0.482,0.559,0,-11.696,1,0.0327,0.497,0.0,0.13,0.391,101.651,172153,4
1538,0.236,0.179,3,-10.722,1,0.0353,0.922,0.0,0.124,0.11,81.266,247640,1
1539,0.801,0.706,1,-10.85,1,0.0864,0.0041,0.113,0.102,0.556,108.522,300713,4
1540,0.676,0.692,9,-13.093,1,0.052,0.668,0.00915,0.13,0.799,102.516,170160,4
1541,0.75,0.836,5,-6.704,0,0.0999,0.219,0.0,0.149,0.859,127.62,210933,4
1542,0.421,0.696,4,-7.521,1,0.0323,0.159,8.38e-05,0.0951,0.726,135.997,196853,4
1543,0.846,0.721,2,-5.248,1,0.0494,0.163,0.0,0.194,0.638,121.417,203253,4
1544,0.434,0.279,4,-11.77,1,0.0255,0.737,0.0,0.366,0.397,93.691,176800,3
1545,0.517,0.246,9,-11.992,1,0.0308,0.788,0.00105,0.133,0.525,105.24,159760,4
1546,0.414,0.523,11,-13.644,1,0.0695,0.0324,0.0,0.157,0.709,81.711,175800,3
1547,0.565,0.46,2,-10.52,1,0.0527,0.645,0.037,0.118,0.879,76.788,194747,4
1548,0.68,0.877,5,-10.241,0,0.0353,0.191,0.000656,0.349,0.922,108.674,185107,4
1549,0.645,0.822,5,-12.08,1,0.0569,0.0334,0.66,0.0642,0.879,111.478,242040,4
1550,0.452,0.344,8,-13.903,1,0.0315,0.213,0.03,0.115,0.459,90.101,220600,4
1551,0.417,0.677,4,-5.449,1,0.0333,0.00424,2.08e-05,0.354,0.524,139.898,219853,4
1552,0.514,0.766,0,-5.894,1,0.0276,0.00396,2.09e-06,0.0849,0.754,135.877,184360,4
1553,0.429,0.737,7,-9.522,1,0.0559,0.364,0.0,0.573,0.612,121.184,193210,4
1554,0.456,0.771,11,-8.547,0,0.0533,0.0624,0.00457,0.782,0.585,137.659,215800,4
1555,0.294,0.366,0,-10.181,1,0.032,0.438,4.13e-06,0.08,0.139,131.352,267925,4
1556,0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,244920,4
1557,0.702,0.664,9,-9.165,1,0.0738,0.113,7.93e-05,0.0615,0.817,122.386,196120,4
1558,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,230400,4
1559,0.466,0.698,8,-6.967,1,0.0629,0.164,0.0,0.127,0.349,109.772,295733,3
1560,0.549,0.28,7,-10.692,1,0.0311,0.474,0.0612,0.16,0.299,125.83,444912,4
1561,0.251,0.467,4,-7.112,1,0.0305,0.231,0.0358,0.352,0.15,83.347,353733,4
1562,0.304,0.305,2,-10.879,1,0.0298,0.871,0.00368,0.367,0.464,146.066,180693,3
1563,0.728,0.598,9,-10.251,0,0.0284,0.224,0.142,0.0988,0.797,129.516,250360,4
1564,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,308120,4
1565,0.525,0.346,7,-15.218,1,0.0287,0.119,0.0,0.152,0.729,127.078,193333,4
1566,0.498,0.889,0,-5.413,1,0.0546,0.0947,1.62e-06,0.733,0.696,134.88,283360,4
1567,0.51,0.76,0,-6.995,1,0.0411,0.148,0.0116,0.0706,0.55,118.829,170787,4
1568,0.522,0.58,9,-12.914,0,0.0324,0.0156,0.00168,0.0543,0.493,98.489,366360,4
1569,0.354,0.535,9,-8.876,1,0.0303,0.627,2.9e-06,0.0808,0.434,110.821,252960,4
1570,0.605,0.881,9,-4.891,0,0.0462,0.0266,3.28e-06,0.81,0.965,117.178,389760,4
1571,0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,235373,4
1572,0.444,0.454,5,-7.434,1,0.0419,0.892,0.0546,0.114,0.236,67.848,305400,4
1573,0.481,0.775,0,-8.057,1,0.0802,0.00879,2.52e-06,0.0724,0.591,129.02,218187,4
1574,0.815,0.372,7,-12.814,1,0.0752,0.166,0.000116,0.0767,0.293,101.684,217347,4
1575,0.747,0.692,1,-8.956,0,0.0474,0.202,3.39e-05,0.0698,0.904,118.698,199387,4
1576,0.351,0.268,10,-16.205,1,0.0307,0.611,0.0956,0.255,0.143,78.39,210240,4
1577,0.302,0.275,5,-12.81,1,0.0317,0.799,6.52e-06,0.172,0.328,134.698,398693,4
1578,0.392,0.594,5,-11.059,1,0.0444,0.19,9.48e-05,0.149,0.304,88.647,524533,4
1579,0.68,0.701,6,-10.36,0,0.036,0.316,4.72e-06,0.111,0.933,108.287,243280,4
1580,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440,4
1581,0.506,0.373,0,-9.473,1,0.0347,0.499,4.05e-05,0.323,0.194,121.289,362400,4
1582,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,266720,4
1583,0.549,0.651,0,-7.097,1,0.0323,0.583,0.0,0.121,0.368,122.818,212307,4
1584,0.564,0.6,7,-6.814,0,0.0305,0.183,2.19e-06,0.38,0.442,78.955,210067,4
1585,0.789,0.411,6,-14.73,1,0.049,0.409,0.583,0.144,0.39,104.352,169133,4
1586,0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,282693,4
1587,0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,134467,4
1588,0.682,0.5,10,-16.492,0,0.0426,0.476,0.0,0.125,0.914,135.108,168560,4
1589,0.756,0.741,9,-6.426,0,0.0364,0.43,0.00113,0.0807,0.691,120.445,186787,4
1590,0.838,0.757,2,-5.399,1,0.0927,0.059,0.0119,0.0271,0.602,124.65,251333,4
1591,0.7,0.726,2,-7.717,1,0.0329,0.434,1.1e-06,0.0963,0.641,130.109,243267,4
1592,0.543,0.461,3,-6.724,1,0.0302,0.577,0.0,0.0563,0.385,96.803,173173,4
1593,0.518,0.907,5,-3.732,1,0.0343,0.00221,1.15e-05,0.0838,0.961,140.982,179013,4
1594,0.491,0.453,0,-8.617,1,0.0318,0.818,0.000202,0.623,0.399,117.446,266128,4
1595,0.763,0.777,5,-6.932,0,0.0364,0.281,0.79,0.134,0.929,124.431,208600,4
1596,0.546,0.9,5,-6.728,1,0.0691,0.0421,4.57e-05,0.292,0.447,90.591,215933,4
1597,0.456,0.696,5,-10.0,1,0.0653,0.291,0.000207,0.0853,0.508,142.156,428133,4
1598,0.431,0.174,0,-11.373,1,0.0351,0.418,9.74e-05,0.109,0.144,117.563,296172,4
1599,0.519,0.915,5,-7.324,1,0.0451,0.022,0.17,0.0225,0.731,124.687,234093,4
1600,0.334,0.306,0,-15.169,0,0.0332,0.835,0.0275,0.128,0.296,139.552,202360,4
1601,0.628,0.483,5,-11.202,1,0.0537,0.505,0.0,0.134,0.724,124.726,197613,4
1602,0.625,0.937,0,-6.52,0,0.0483,0.0225,0.268,0.461,0.883,115.261,182733,4
1603,0.47,0.491,0,-8.5,1,0.0454,0.491,0.0,0.243,0.315,95.734,191533,4
1604,0.416,0.455,7,-9.392,1,0.0307,0.664,6.24e-05,0.315,0.406,178.147,253387,3
1605,0.695,0.808,0,-8.215,1,0.0467,0.776,7.88e-05,0.637,0.86,116.373,184267,4
1606,0.425,0.389,4,-10.121,1,0.0284,0.767,0.0582,0.127,0.355,109.257,204493,4
1607,0.555,0.813,10,-6.395,1,0.0592,0.0902,0.0,0.196,0.737,99.26,213400,4
1608,0.345,0.745,2,-11.021,1,0.0327,0.365,0.735,0.19,0.879,105.058,450600,4
1609,0.785,0.892,9,-4.71,1,0.0356,0.0711,0.00051,0.113,0.974,120.115,179160,4
1610,0.435,0.444,7,-12.816,0,0.0336,0.159,0.000705,0.457,0.734,103.818,328360,4
1611,0.814,0.672,9,-12.068,1,0.0619,0.0435,0.0,0.061,0.933,109.394,300000,4
1612,0.565,0.45,2,-14.915,1,0.0322,0.267,0.0964,0.139,0.5,100.878,343067,4
1613,0.402,0.475,5,-10.374,1,0.0364,0.853,0.000165,0.171,0.34,87.016,426733,4
1614,0.563,0.918,4,-7.293,1,0.332,0.0874,0.039,0.167,0.637,129.007,205773,4
1615,0.486,0.445,5,-11.728,1,0.03,0.49,0.0,0.101,0.788,147.221,193040,4
1616,0.466,0.69,2,-6.692,1,0.0582,0.664,0.0019,0.172,0.669,141.75,251747,4
1617,0.376,0.373,7,-9.184,0,0.0305,0.827,0.832,0.15,0.111,116.074,430000,4
1618,0.67,0.527,0,-12.701,1,0.028,0.126,2.75e-05,0.158,0.858,118.327,157200,4
1619,0.518,0.786,7,-5.739,1,0.0357,0.448,2.5e-05,0.7,0.463,72.269,281067,4
1620,0.638,0.66,2,-11.418,1,0.0754,0.619,1.53e-06,0.0833,0.847,161.462,149667,4
1621,0.584,0.848,9,-8.403,1,0.0565,0.0933,0.0,0.187,0.812,98.881,188173,4
1622,0.643,0.908,4,-7.839,0,0.0579,0.353,4.77e-06,0.284,0.693,104.75,145613,4
1623,0.406,0.724,9,-9.307,1,0.0532,0.0776,0.0,0.303,0.576,93.564,249920,4
1624,0.474,0.303,10,-17.04,1,0.0264,0.0237,0.000308,0.17,0.566,99.359,173280,4
1625,0.677,0.494,4,-8.921,1,0.0256,0.742,0.0,0.227,0.848,102.811,171667,4
1626,0.611,0.5,5,-12.312,0,0.0278,0.0845,0.00259,0.0956,0.512,126.308,315493,4
1627,0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,197147,4
1628,0.723,0.833,11,-9.067,1,0.0471,0.0262,1.26e-05,0.288,0.912,127.497,374040,4
1629,0.634,0.796,10,-6.374,1,0.031,0.0427,0.0309,0.155,0.565,113.475,274333,3
1630,0.224,0.619,5,-8.663,1,0.0398,0.166,0.000623,0.283,0.222,134.913,218200,3
1631,0.413,0.291,5,-14.624,1,0.0339,0.3,0.0,0.238,0.777,181.975,309240,4
1632,0.592,0.61,9,-8.777,0,0.168,0.146,3.63e-05,0.252,0.632,168.238,172160,4
1633,0.795,0.66,4,-10.836,0,0.0546,0.401,0.00623,0.0934,0.91,100.277,320040,4
1634,0.405,0.703,5,-4.717,1,0.0348,0.43,1.03e-05,0.135,0.651,108.855,225560,4
1635,0.643,0.838,0,-8.063,0,0.0455,0.0523,6.15e-05,0.328,0.923,127.612,413067,4
1636,0.677,0.703,9,-9.344,1,0.0344,0.143,6.96e-05,0.514,0.962,99.419,183693,4
1637,0.62,0.556,5,-12.044,1,0.0336,0.184,0.0,0.301,0.592,119.172,159107,4
1638,0.705,0.38,6,-16.336,0,0.0356,0.00276,0.000178,0.0915,0.883,128.003,196427,4
1639,0.426,0.546,7,-10.036,1,0.0425,0.398,0.00087,0.0966,0.44,107.885,323533,3
1640,0.706,0.516,10,-8.378,1,0.032,0.103,0.00107,0.551,0.748,94.428,179960,4
1641,0.362,0.336,0,-11.237,1,0.039,0.379,0.0411,0.472,0.934,118.784,171227,4
1642,0.585,0.127,2,-15.619,0,0.0332,0.951,2.59e-05,0.0915,0.188,140.487,236293,4
1643,0.645,0.42,10,-10.09,1,0.0624,0.555,0.0,0.125,0.583,129.084,266733,4
1644,0.67,0.836,7,-5.478,1,0.0299,0.00989,0.0,0.379,0.683,95.051,168333,4
1645,0.679,0.553,3,-14.687,1,0.0316,0.0611,7.16e-06,0.139,0.946,109.071,198760,4
1646,0.61,0.626,4,-8.759,1,0.0514,0.183,0.000151,0.168,0.523,122.022,319800,4
1647,0.508,0.669,1,-10.34,1,0.0377,0.24,0.0154,0.0523,0.878,112.436,468640,4
1648,0.519,0.705,7,-5.37,1,0.0393,0.19,0.0,0.259,0.456,119.672,201672,4
1649,0.284,0.25,5,-12.217,1,0.0328,0.697,1.5e-05,0.103,0.217,140.908,235573,4
1650,0.161,0.704,2,-3.351,1,0.0353,0.203,0.000161,0.364,0.581,172.234,247707,4
1651,0.634,0.539,11,-12.506,0,0.129,0.141,2.01e-05,0.0639,0.785,111.281,184777,4
1652,0.594,0.734,2,-8.945,1,0.0319,0.252,0.0,0.25,0.825,115.925,205173,4
1653,0.692,0.653,5,-5.715,1,0.0392,0.49,0.00707,0.455,0.901,148.018,192267,4
1654,0.695,0.582,4,-11.35,1,0.0651,0.297,0.0,0.123,0.892,122.433,187067,4
1655,0.655,0.514,4,-13.049,1,0.0669,0.495,0.0,0.666,0.784,137.765,221467,4
1656,0.294,0.589,6,-11.754,1,0.034,0.142,0.0304,0.108,0.414,157.016,402347,4
1657,0.583,0.828,0,-4.253,1,0.0317,0.0061,0.133,0.345,0.684,136.026,204040,4
1658,0.514,0.681,7,-10.026,1,0.065,0.199,0.0356,0.0745,0.913,136.821,174400,4
1659,0.736,0.644,7,-6.945,1,0.0334,0.246,0.0,0.371,0.865,93.757,178587,4
1660,0.742,0.471,0,-10.767,1,0.0326,0.134,0.0903,0.284,0.815,124.95,354240,4
1661,0.367,0.804,4,-7.081,0,0.0722,0.519,0.0448,0.337,0.7,182.931,302627,4
1662,0.72,0.549,3,-11.115,1,0.0335,0.227,5.94e-05,0.0601,0.914,136.495,206067,4
1663,0.565,0.615,4,-10.793,1,0.0384,0.0487,1.93e-06,0.16,0.591,143.928,234040,4
1664,0.441,0.444,9,-10.434,0,0.0266,0.724,8.17e-06,0.15,0.363,95.11,247747,4
1665,0.476,0.559,0,-8.17,1,0.0365,0.757,1.08e-05,0.145,0.405,112.261,231040,4
1666,0.403,0.547,3,-12.143,1,0.0678,0.65,0.00236,0.146,0.433,97.69,378507,4
1667,0.423,0.55,0,-8.738,1,0.0975,0.708,0.0,0.682,0.313,119.702,171333,4
1668,0.62,0.529,7,-7.976,1,0.0306,0.158,0.0,0.228,0.63,103.18,351000,4
1669,0.637,0.528,1,-9.837,1,0.0394,0.163,0.0,0.122,0.781,106.949,207573,4
1670,0.578,0.502,2,-8.465,1,0.0294,0.354,2.44e-06,0.114,0.508,120.986,252760,4
1671,0.463,0.395,5,-10.307,1,0.0263,0.115,0.0,0.188,0.417,133.634,229347,4
1672,0.602,0.61,4,-10.205,1,0.0258,0.538,1.7e-06,0.0533,0.735,138.058,237600,4
1673,0.708,0.94,7,-4.03,0,0.0593,0.162,5.62e-06,0.305,0.869,131.072,333827,4
1674,0.678,0.673,9,-8.675,1,0.0305,0.209,2.02e-05,0.0873,0.884,140.752,150976,4
1675,0.49,0.821,11,-9.046,0,0.0495,0.0119,0.000792,0.177,0.639,119.913,174240,4
1676,0.748,0.755,6,-7.28,0,0.0782,0.0554,0.0,0.0628,0.886,98.284,211907,4
1677,0.269,0.574,9,-6.991,0,0.0368,0.461,0.000417,0.131,0.234,84.276,194920,4
1678,0.704,0.852,0,-6.521,1,0.0302,0.0283,0.352,0.625,0.96,122.969,256453,4
1679,0.643,0.909,11,-8.467,0,0.0965,0.233,0.0,0.0809,0.818,102.202,209733,4
1680,0.551,0.72,4,-7.258,0,0.0734,0.166,5.26e-06,0.134,0.588,177.077,153973,4
1681,0.555,0.813,9,-5.277,0,0.0318,0.0999,0.0138,0.303,0.643,121.997,247347,4
1682,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,4
1683,0.489,0.758,7,-6.491,1,0.0297,0.000678,0.49,0.092,0.435,112.113,371413,4
1684,0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,223613,4
1685,0.406,0.306,3,-10.482,1,0.0372,0.313,0.0079,0.0727,0.073,135.272,652560,4
1686,0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,270213,4
1687,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800,4
